id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
266,1501410000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1542781,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.17,-0.52,707,,,,,,2012-09-22,22,9,2012,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1542781,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.119Z,,GEODETIC_DATUM_ASSUMED_WGS84
267,4040560000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2140497,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.1,-0.62,707,,,,,,2018-06-19,19,6,2018,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2140497,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.615Z,,GEODETIC_DATUM_ASSUMED_WGS84
268,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2084012,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.66,0.12,707,,,,,,2017-07-20,20,7,2017,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2084012,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.496Z,,GEODETIC_DATUM_ASSUMED_WGS84
269,4040580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2143665,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.95,-0.68,707,,,,,,2018-06-20,20,6,2018,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2143665,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.625Z,,GEODETIC_DATUM_ASSUMED_WGS84
270,1501410000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1542899,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.51,-0.1,707,,,,,,2012-07-12,12,7,2012,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1542899,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.120Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
271,4040580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2145447,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.59,-0.02,707,,,,,,2018-06-27,27,6,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2145447,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.628Z,,GEODETIC_DATUM_ASSUMED_WGS84
272,1501410000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1542943,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.36,-0.4,707,,,,,,2012-05-08,8,5,2012,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1542943,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.121Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
273,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2008687,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.5,-0.13,707,,,,,,2016-10-06,6,10,2016,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2008687,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.007Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
274,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853135,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,40.16,0.26,707,,,,,,2015-09-23,23,9,2015,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853135,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:13.880Z,,GEODETIC_DATUM_ASSUMED_WGS84
275,4040850000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2086854,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.31,-0.28,707,,,,,,2017-10-24,24,10,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2086854,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.250Z,,GEODETIC_DATUM_ASSUMED_WGS84
276,4040900000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2140424,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.1,-0.62,707,,,,,,2018-06-19,19,6,2018,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2140424,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.396Z,,GEODETIC_DATUM_ASSUMED_WGS84
277,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2087136,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.32,-0.27,707,,,,,,2017-10-24,24,10,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2087136,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.498Z,,GEODETIC_DATUM_ASSUMED_WGS84
278,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1754557,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.64,0.08,707,,,,,,2014-07-27,27,7,2014,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1754557,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.098Z,,GEODETIC_DATUM_ASSUMED_WGS84
279,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853087,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,Illot de Benidorm,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.5,-0.14,707,,,,,,2015-06-17,17,6,2015,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853087,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.405Z,,GEODETIC_DATUM_ASSUMED_WGS84
280,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2002656,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.64,0.06,707,,,,,,2016-10-05,5,10,2016,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2002656,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.522Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
281,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853131,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,40.16,0.22,707,,,,,,2015-09-23,23,9,2015,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853131,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.405Z,,GEODETIC_DATUM_ASSUMED_WGS84
282,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1754601,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.64,0.08,707,,,,,,2014-07-27,27,7,2014,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1754601,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.098Z,,GEODETIC_DATUM_ASSUMED_WGS84
283,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2087587,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.33,-0.28,707,,,,,,2017-10-24,24,10,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2087587,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.499Z,,GEODETIC_DATUM_ASSUMED_WGS84
284,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853249,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,La Illeta,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.43,-0.38,707,,,,,,2015-07-08,8,7,2015,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853249,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.406Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
285,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853137,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,Cabo Huertas,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.35,-0.41,707,,,,,,2015-07-07,7,7,2015,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853137,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.003Z,,GEODETIC_DATUM_ASSUMED_WGS84
286,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2087631,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.33,-0.28,707,,,,,,2017-10-24,24,10,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2087631,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.500Z,,GEODETIC_DATUM_ASSUMED_WGS84
287,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2003547,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.5,-0.13,707,,,,,,2016-10-06,6,10,2016,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2003547,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.524Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
288,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1752161,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Alicante/Alacant,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.52,-0.18,707,,,,,,2014-07-10,10,7,2014,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1752161,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:37.955Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
289,4040500000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2076312,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.08,707,,,,,,2017-07-21,21,7,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2076312,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.679Z,,GEODETIC_DATUM_ASSUMED_WGS84
290,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853291,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,Albufereta,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.36,-0.44,707,,,,,,2015-07-07,7,7,2015,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853291,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.973Z,,GEODETIC_DATUM_ASSUMED_WGS84
291,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853193,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,Albufereta,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.36,-0.44,707,,,,,,2015-07-07,7,7,2015,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853193,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.372Z,,GEODETIC_DATUM_ASSUMED_WGS84
292,4040450000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2003880,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.51,-0.13,707,,,,,,2016-10-06,6,10,2016,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2003880,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.524Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
293,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088360,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.35,-0.3,707,,,,,,2017-10-24,24,10,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088360,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:14.501Z,,GEODETIC_DATUM_ASSUMED_WGS84
294,4040830000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2085836,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.66,0.12,707,,,,,,2017-07-20,20,7,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2085836,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.585Z,,GEODETIC_DATUM_ASSUMED_WGS84
295,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853355,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,El Mascarat,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.63,0.03,707,,,,,,2015-06-17,17,6,2015,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853355,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.372Z,,GEODETIC_DATUM_ASSUMED_WGS84
296,4040500000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2081820,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.64,0.06,707,,,,,,2017-07-21,21,7,2017,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2081820,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:36.684Z,,GEODETIC_DATUM_ASSUMED_WGS84
297,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853343,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,La Illeta,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.43,-0.38,707,,,,,,2015-07-08,8,7,2015,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853343,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:47.013Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
298,4040560000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2140923,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.12,-0.58,707,,,,,,2018-06-19,19,6,2018,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2140923,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.398Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
299,4040500000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2082117,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.66,0.12,707,,,,,,2017-07-20,20,7,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2082117,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.272Z,,GEODETIC_DATUM_ASSUMED_WGS84
300,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088798,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.37,-0.3,707,,,,,,2017-10-24,24,10,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088798,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.593Z,,GEODETIC_DATUM_ASSUMED_WGS84
301,4040910000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2151842,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.62,0.02,707,,,,,,2018-06-27,27,6,2018,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2151842,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:05.440Z,,GEODETIC_DATUM_ASSUMED_WGS84
