id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
895,4988470000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2783398,Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Eunicellidae,Eunicella,Eunicella verrucosa,,SPECIES,"Eunicella verrucosa (Pallas, 1766)","Eunicella verrucosa Pallas, 1766","Pallas, 1766",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.22,-0.21,707,,,,,,2023,,,2023,2263967,2263967,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2783398,,Universitat Catòlica de València,,CC_BY_NC_4_0,,Universitat Catòlica de València,,native,2026-03-03T21:34:16.189Z,,GEODETIC_DATUM_ASSUMED_WGS84
896,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1720915,Animalia,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,Calliactis palliata,,SPECIES,"Calliactis palliata (Fabricius, 1779)","Calliactis palliata (Müller, 1776)","(Müller, 1776)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.13,-0.17,707,,,,,,2013-07-22,22,7,2013,12192601,12192601,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1720915,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.062Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
897,4041050000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2295287,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia sulcata,,SPECIES,"Anemonia sulcata (Pennant, 1777)","Anemonia sulcata Forskål, 1775","Forskål, 1775",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.84,0.14,707,,,,,,2019-07-21,21,7,2019,2256631,2256631,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2295287,,J. Pablo Crespo,,CC_BY_NC_4_0,,J. Pablo Crespo,,native,2026-03-03T21:34:47.445Z,,GEODETIC_DATUM_ASSUMED_WGS84
898,4040690000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2281022,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia sulcata,,SPECIES,"Anemonia sulcata (Pennant, 1777)","Anemonia sulcata Forskål, 1775","Forskål, 1775",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.86,0.07,707,,,,,,2019-06,,6,2019,2256631,2256631,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2281022,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:56.638Z,,GEODETIC_DATUM_ASSUMED_WGS84
899,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1754824,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.64,0.08,707,,,,,,2014-07-27,27,7,2014,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1754824,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.288Z,,GEODETIC_DATUM_ASSUMED_WGS84
900,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1748313,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tridentata,Tridentata perpusilla,,SPECIES,"Tridentata perpusilla (Stechow, 1919)","Tridentata perpusilla (Stechow, 1919)","(Stechow, 1919)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.35,-0.47,707,,,,,,2014-06-03,3,6,2014,11360452,11360452,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1748313,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.479Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
901,4040680000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2282526,Animalia,Cnidaria,Anthozoa,Actiniaria,Boloceroididae,Bunodeopsis,Bunodeopsis strumosa,,SPECIES,"Bunodeopsis strumosa Andrès, 1881","Bunodeopsis strumosa Andrès, 1881","Andrès, 1881",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.84,0.14,707,,,,,,2019-03,,3,2019,2256110,2256110,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2282526,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:56.639Z,,GEODETIC_DATUM_ASSUMED_WGS84
902,4853750000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2684304,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,ES,Parc Natural de la Serra Gelada,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.54,-0.07,707,,,,,,2022-05-09,9,5,2022,5185453,5185453,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2684304,,Pitt Parc Natural de la Serra Gelada,,CC_BY_NC_4_0,,Pitt Parc Natural de la Serra Gelada,,native,2026-03-03T21:34:57.552Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
903,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1755106,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.86,0.09,707,,,,,,2014-09-12,12,9,2014,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1755106,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.156Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
904,4988490000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2809067,Animalia,Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Parazoanthus,Parazoanthus axinellae,,SPECIES,"Parazoanthus axinellae (Schmidt, 1862)",Parazoanthus axinellae,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.36,-0.29,707,,,,,,2024-05-28,28,5,2024,2258030,2258030,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2809067,,IMEDMAR-Universidad Católica de Valencia,,CC_BY_NC_4_0,,IMEDMAR-Universidad Católica de Valencia,,native,2026-03-03T21:34:59.281Z,,GEODETIC_DATUM_ASSUMED_WGS84
905,4853760000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2684917,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cepheidae,Cotylorhiza,Cotylorhiza tuberculata,,SPECIES,"Cotylorhiza tuberculata (Macri, 1778)","Cotylorhiza tuberculata (Macri, 1778)","(Macri, 1778)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.97,-0.69,707,,,,,,2022,,,2022,2264578,2264578,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2684917,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:57.553Z,,GEODETIC_DATUM_ASSUMED_WGS84
906,4040560000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2126062,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Olindias,Olindias muelleri,,SPECIES,"Olindias muelleri Haeckel, 1879","Olindias muelleri (Delle CHiaje, 1841)","(Delle CHiaje, 1841)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.19,-0.54,707,,,,,,2018-07-07,7,7,2018,9862486,9862486,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2126062,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.336Z,,GEODETIC_DATUM_ASSUMED_WGS84
907,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1720593,Animalia,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,Calliactis palliata,,SPECIES,"Calliactis palliata (Fabricius, 1779)","Calliactis palliata (Müller, 1776)","(Müller, 1776)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.11,-0.22,707,,,,,,2013-07-22,22,7,2013,12192601,12192601,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1720593,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.385Z,,GEODETIC_DATUM_ASSUMED_WGS84
908,4040570000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2135747,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia acacia,,SPECIES,"Aglaophenia acacia Allman, 1883",Aglaophenia acacia,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.52,-0.24,707,,,,,,2018-05-08,8,5,2018,2267418,2267418,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2135747,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.422Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
909,4040700000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2297728,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,,SPECIES,"Actinia equina (Linnaeus, 1758)","Actinia equina (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Alicante/Alacant,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.76,0.22,707,,,,,,2020-07-05,5,7,2020,2256559,2256559,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2297728,,J. P. Crespo Momiejo,,CC_BY_NC_4_0,,J. P. Crespo Momiejo,,native,2026-03-03T21:34:56.670Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
910,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1856408,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia sulcata,,SPECIES,"Anemonia sulcata (Pennant, 1777)","Anemonia sulcata Forskål, 1775","Forskål, 1775",ES,Llomes de Reixes,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.45,-0.35,707,,,,,,2015-07-10,10,7,2015,2256631,2256631,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1856408,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:45.890Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
911,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2002934,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.73,0.2,707,,,,,,2016-10-07,7,10,2016,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2002934,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.240Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
912,4853710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2736711,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.51,-0.18,707,,,,,,2023-05-03,3,5,2023,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2736711,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:57.628Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
913,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1856404,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia sulcata,,SPECIES,"Anemonia sulcata (Pennant, 1777)","Anemonia sulcata Forskål, 1775","Forskål, 1775",ES,La Illeta,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.44,-0.38,707,,,,,,2015-07-08,8,7,2015,2256631,2256631,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1856404,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:54.402Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
914,4040460000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2005283,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tridentata,Tridentata perpusilla,,SPECIES,"Tridentata perpusilla (Stechow, 1919)","Tridentata perpusilla (Stechow, 1919)","(Stechow, 1919)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.63,0,707,,,,,,2016-10-05,5,10,2016,11360452,11360452,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2005283,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.241Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
915,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2063738,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Pelagia,Pelagia noctiluca,,SPECIES,"Pelagia noctiluca (Forsskål, 1775)",Pelagia noctiluca,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.76,-0.16,707,,,,,,2017-07-07,7,7,2017,2264423,2264423,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2063738,,Ayuntamiento de Xilxes,,CC_BY_NC_4_0,,Ayuntamiento de Xilxes,,native,2026-03-03T21:34:46.259Z,,GEODETIC_DATUM_ASSUMED_WGS84
916,1500740000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:365664,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia equina,,SPECIES,"Actinia equina (Linnaeus, 1758)","Actinia equina (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Castellón/Castelló,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,40.29,0.34,707,,,,,,2019-05-09,9,5,2019,2256559,2256559,HUMAN_OBSERVATION,BDBCV,BDBCV-General,365664,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:51.151Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
917,4040470000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2010296,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Pelagia,Pelagia noctiluca,,SPECIES,"Pelagia noctiluca (Forsskål, 1775)",Pelagia noctiluca,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.67,0.17,707,,,,,,2016-07-21,21,7,2016,2264423,2264423,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2010296,,Ayuntamiento Poble Nou de Benitatchell,,CC_BY_NC_4_0,,Ayuntamiento Poble Nou de Benitatchell,,native,2026-03-03T21:34:46.246Z,,GEODETIC_DATUM_ASSUMED_WGS84
918,4040830000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2513860,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Pelagia,Pelagia noctiluca,,SPECIES,"Pelagia noctiluca (Forsskål, 1775)",Pelagia noctiluca,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.67,0.1,707,,,,,,2021-07-31,31,7,2021,2264423,2264423,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2513860,,Servicio de Socorrismo,,CC_BY_NC_4_0,,Servicio de Socorrismo,,native,2026-03-03T21:34:48.121Z,,GEODETIC_DATUM_ASSUMED_WGS84
919,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1856405,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia sulcata,,SPECIES,"Anemonia sulcata (Pennant, 1777)","Anemonia sulcata Forskål, 1775","Forskål, 1775",ES,Illot de Benidorm,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.5,-0.13,707,,,,,,2015-06-17,17,6,2015,2256631,2256631,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1856405,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:45.709Z,,GEODETIC_DATUM_ASSUMED_WGS84
920,4040830000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2096803,Animalia,Cnidaria,Anthozoa,Actiniaria,Aiptasiidae,Aiptasia,Aiptasia mutabilis,,SPECIES,"Aiptasia mutabilis (Gravenhorst, 1831)","Aiptasia mutabilis Gravenhorst, 1831","Gravenhorst, 1831",ES,Cabo de San Antonio,Alicante/Alacant,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.81,0.17,707,,,,,,2018-05-21,21,5,2018,2257274,2257274,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2096803,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:55.090Z,,GEODETIC_DATUM_ASSUMED_WGS84
921,4040930000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2514913,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Paranemonia,Paranemonia cinerea,,SPECIES,"Paranemonia cinerea (Contarini, 1844)","Paranemonia cinerea (Contarini, 1844)","(Contarini, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.89,-0.74,707,,,,,,2021-08-05,5,8,2021,2256891,2256891,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2514913,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:48.123Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
922,1500740000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:365665,Animalia,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,Calliactis palliata,,SPECIES,"Calliactis palliata (Fabricius, 1779)","Calliactis palliata (Müller, 1776)","(Müller, 1776)",ES,,Castellón/Castelló,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,40.29,0.34,707,,,,,,2019-05-09,9,5,2019,12192601,12192601,HUMAN_OBSERVATION,BDBCV,BDBCV-General,365665,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:51.393Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
923,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1755724,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tridentata,Tridentata perpusilla,,SPECIES,"Tridentata perpusilla (Stechow, 1919)","Tridentata perpusilla (Stechow, 1919)","(Stechow, 1919)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.8,0.2,707,,,,,,2014-07-21,21,7,2014,11360452,11360452,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1755724,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:54.631Z,,GEODETIC_DATUM_ASSUMED_WGS84
924,4853800000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2738941,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,Sertularella ellisii,,SPECIES,"Sertularella ellisii (Deshayes & Milne Edwards, 1836)","Sertularella ellisii (Deshayes & Milne Edwards, 1836)","(Deshayes & Milne Edwards, 1836)",ES,Punta de Moraira,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.68,0.15,707,,,,,,2023-10-04,4,10,2023,2268935,2268935,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2738941,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:49.253Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
925,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1723310,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia acacia,,SPECIES,"Aglaophenia acacia Allman, 1883",Aglaophenia acacia,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.05,-0.58,707,,,,,,2013-07-17,17,7,2013,2267418,2267418,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1723310,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.395Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
926,1501420000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1547618,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.44,-0.38,707,,,,,,2012-07-30,30,7,2012,5185453,5185453,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1547618,,Ayuntamiento El Campello,,CC_BY_NC_4_0,,Ayuntamiento El Campello,,native,2026-03-03T21:34:45.803Z,,GEODETIC_DATUM_ASSUMED_WGS84
927,4853760000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2740335,Animalia,Cnidaria,Anthozoa,Actiniaria,Aiptasiidae,Exaiptasia,Exaiptasia diaphana,,SPECIES,"Exaiptasia diaphana (Rapp, 1829)","Exaiptasia diaphana (Rapp, 1829)","(Rapp, 1829)",ES,Cova Tallada,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.81,0.17,707,,,,,,2023-09-25,25,9,2023,10638056,10638056,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2740335,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:49.254Z,,GEODETIC_DATUM_ASSUMED_WGS84
928,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1748762,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.35,-0.47,707,,,,,,2014-06-03,3,6,2014,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1748762,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.147Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
929,1501560000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1698918,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia sulcata,,SPECIES,"Anemonia sulcata (Pennant, 1777)","Anemonia sulcata Forskål, 1775","Forskål, 1775",ES,,Alicante/Alacant,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.76,0.22,707,,,,,,2014-10-18,18,10,2014,2256631,2256631,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1698918,,J. A. Esteban;M. Candelas Pérez,,CC_BY_NC_4_0,,J. A. Esteban;M. Candelas Pérez,,native,2026-03-03T21:34:45.560Z,,GEODETIC_DATUM_ASSUMED_WGS84
930,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1718410,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria disticha,,SPECIES,"Pennaria disticha Goldfuss, 1820","Pennaria disticha Goldfuss, 1820 ","Goldfuss, 1820 ",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.92,-0.7,707,,,,,,2013-07-22,22,7,2013,5185730,5185730,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1718410,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.311Z,,GEODETIC_DATUM_ASSUMED_WGS84
