"distance_port_min","distance_infra_min","phylum"
7.872281,0.004335,Arthropoda
29.896431,1.722517,Arthropoda
28.363662,2.303358,Arthropoda
6.923293,0.079636,Arthropoda
14.479574,0.054852,Arthropoda
10.283771,0.116761,Arthropoda
27.629287,1.579110,Arthropoda
5.324089,0.038017,Arthropoda
6.114547,0.241023,Arthropoda
14.847457,0.322201,Arthropoda
15.756513,0.560718,Arthropoda
17.022441,0.992939,Arthropoda
6.445610,0.178098,Arthropoda
5.566646,0.009605,Arthropoda
14.892232,0.381446,Arthropoda
7.643220,0.161281,Arthropoda
26.474670,2.224554,Arthropoda
5.709771,0.181874,Arthropoda
14.248025,0.527869,Arthropoda
7.821122,0.004186,Arthropoda
10.234256,0.006231,Arthropoda
29.896224,1.723617,Arthropoda
5.614788,0.161749,Arthropoda
15.814161,0.277885,Arthropoda
27.631696,1.558642,Arthropoda
14.746565,0.036157,Arthropoda
9.362160,0.133604,Arthropoda
9.561816,0.010892,Arthropoda
27.128002,1.384448,Arthropoda
9.355552,0.006204,Arthropoda
14.413833,0.107897,Arthropoda
27.274209,2.030508,Arthropoda
15.103383,0.060540,Arthropoda
7.824714,0.008420,Arthropoda
28.361858,2.307418,Arthropoda
27.563578,1.957668,Arthropoda
27.261275,2.031071,Arthropoda
10.252493,0.004745,Arthropoda
17.017011,0.987060,Arthropoda
27.140031,1.387088,Arthropoda
28.357138,0.022476,Arthropoda
13.697410,0.003061,Arthropoda
7.557291,0.002464,Arthropoda
32.026207,2.543903,Arthropoda
14.688605,0.043530,Arthropoda
27.830306,2.427111,Arthropoda
14.415267,0.114464,Arthropoda
9.474536,0.009151,Arthropoda
8.118594,0.087526,Arthropoda
6.114547,0.241023,Arthropoda
27.628556,1.551886,Arthropoda
26.472700,2.221821,Arthropoda
10.406105,0.058582,Arthropoda
8.290728,0.053464,Arthropoda
27.130249,1.391373,Arthropoda
7.975490,0.177074,Arthropoda
13.086497,0.506139,Arthropoda
7.627991,0.176021,Arthropoda
14.976246,0.214245,Arthropoda
8.647052,0.014411,Arthropoda
14.074168,0.364706,Arthropoda
15.113555,0.046220,Arthropoda
9.455497,0.105631,Arthropoda
16.244441,2.114538,Arthropoda
8.457006,0.005547,Arthropoda
14.242511,0.521526,Arthropoda
7.410827,0.166306,Arthropoda
8.486033,0.056289,Arthropoda
9.508211,0.003254,Arthropoda
8.214564,0.184769,Arthropoda
6.998385,0.173883,Arthropoda
29.894250,1.720270,Arthropoda
